session_id,session_label,lap_number,lap_time_s,distance_m,track_section,sector,speed_kmh,throttle_pct,brake_pressure_pct,rpm,steering_angle_deg,battery_voltage_v,powertrain_temp_c
S06,Weak cell under load,2,0.3,6.54,Main Straight,Sector 1,79.68,90.8,0.0,8302.0,0.9,376.49,58.14
S06,Weak cell under load,2,0.8,18.07,Main Straight,Sector 1,85.32,93.0,0.0,8762.0,0.1,375.68,58.88
S06,Weak cell under load,2,1.3,30.33,Main Straight,Sector 1,90.2,100.0,0.0,9160.0,0.2,372.77,59.67
S06,Weak cell under load,2,1.8,43.23,Main Straight,Sector 1,94.51,96.3,0.0,9512.0,1.0,373.73,60.49
S06,Weak cell under load,2,2.3,56.66,Main Straight,Sector 1,98.19,100.0,0.0,9812.0,-1.5,371.27,61.34
S06,Weak cell under load,2,2.8,70.58,Main Straight,Sector 1,101.42,100.0,0.0,10076.0,-0.7,370.83,62.24
S06,Weak cell under load,2,3.3,84.9,Main Straight,Sector 1,104.17,100.0,0.0,10301.0,-0.3,371.01,63.15
S06,Weak cell under load,2,3.8,99.57,Main Straight,Sector 1,106.55,98.9,0.0,10495.0,1.1,370.62,64.08
S06,Weak cell under load,2,4.3,114.54,Main Straight,Sector 1,108.56,100.0,0.0,10659.0,-1.9,370.72,65.02
S06,Weak cell under load,2,4.8,129.77,Main Straight,Sector 1,110.3,100.0,0.0,10801.0,0.3,371.47,65.98
S06,Weak cell under load,2,5.3,145.21,Main Straight,Sector 1,111.78,99.0,0.0,10921.0,-0.9,370.44,66.95
S06,Weak cell under load,2,5.8,160.84,Main Straight,Sector 1,112.78,43.6,0.0,11003.0,-1.8,386.05,67.57
S06,Weak cell under load,2,6.3,176.1,Main Straight,Sector 1,103.27,0.0,76.9,10227.0,1.1,398.14,67.34
S06,Weak cell under load,2,6.8,189.08,Main Straight,Sector 1,88.23,0.7,41.5,8999.0,-1.4,396.38,66.87
S06,Weak cell under load,2,7.3,200.58,Main Straight,Sector 1,79.91,0.0,19.1,8321.0,-2.0,398.19,66.41
S06,Weak cell under load,2,7.8,211.31,Main Straight,Sector 1,75.69,1.1,11.2,7977.0,0.4,396.52,65.96
S06,Weak cell under load,2,8.3,221.64,Turn 1 Braking Zone,Sector 1,73.94,6.5,10.4,7833.0,-1.8,396.36,65.71
S06,Weak cell under load,2,8.8,231.85,Turn 1 Braking Zone,Sector 1,73.87,0.0,26.6,7827.0,-0.4,397.5,65.45
S06,Weak cell under load,2,9.3,241.64,Turn 1 Braking Zone,Sector 1,68.58,0.0,17.2,7396.0,-1.8,397.29,64.99
S06,Weak cell under load,2,9.8,250.82,Turn 1 Braking Zone,Sector 1,64.51,79.2,0.0,7064.0,-0.5,382.16,64.68
S06,Weak cell under load,2,10.3,259.88,Turn 1 Braking Zone,Sector 1,64.43,74.1,0.0,7057.0,-0.1,382.15,64.51
S06,Weak cell under load,2,10.8,268.93,Turn 1 Braking Zone,Sector 1,64.6,77.7,0.0,7071.0,-1.6,381.81,64.35
S06,Weak cell under load,2,11.3,278.04,Turn 1 Braking Zone,Sector 1,64.93,73.8,0.0,7099.0,-0.5,382.64,64.19
S06,Weak cell under load,2,11.8,287.1,Turn 1 Medium Left,Sector 1,64.5,35.9,0.0,7063.0,-12.0,389.14,63.88
S06,Weak cell under load,2,12.3,296.14,Turn 1 Medium Left,Sector 1,65.41,0.0,11.9,7137.0,-33.2,397.08,63.62
S06,Weak cell under load,2,12.8,305.18,Turn 1 Medium Left,Sector 1,65.27,1.0,13.8,7126.0,-46.9,397.6,63.37
S06,Weak cell under load,2,13.3,314.21,Turn 1 Medium Left,Sector 1,65.18,32.2,0.0,7118.0,-58.0,391.08,63.19
S06,Weak cell under load,2,13.8,323.25,Turn 1 Medium Left,Sector 1,65.08,38.3,0.0,7111.0,-68.1,389.92,62.96
S06,Weak cell under load,2,14.3,332.31,Turn 1 Medium Left,Sector 1,65.15,36.0,0.0,7116.0,-70.4,390.15,62.72
S06,Weak cell under load,2,14.8,341.35,Turn 1 Medium Left,Sector 1,65.07,32.1,0.0,7110.0,-68.2,391.51,62.47
S06,Weak cell under load,2,15.3,350.36,Turn 1 Medium Left,Sector 1,64.74,36.8,0.0,7082.0,-65.7,390.31,62.24
S06,Weak cell under load,2,15.8,359.41,Turn 1 Medium Left,Sector 1,64.7,35.2,0.0,7080.0,-52.0,389.83,62.01
S06,Weak cell under load,2,16.3,368.46,Turn 1 Medium Left,Sector 1,64.56,33.9,0.0,7068.0,-41.1,390.08,61.78
S06,Weak cell under load,2,16.8,377.5,Turn 1 Medium Left,Sector 1,65.45,0.0,17.1,7141.0,-26.8,396.85,61.56
S06,Weak cell under load,2,17.3,386.52,Turn 1 Medium Left,Sector 1,65.2,31.6,0.0,7120.0,-10.3,390.94,61.39
S06,Weak cell under load,2,17.8,395.82,Back Straight,Sector 2,69.59,100.0,0.0,7479.0,-1.6,376.27,61.74
S06,Weak cell under load,2,18.3,406.08,Back Straight,Sector 2,76.57,100.0,0.0,8048.0,-1.3,374.38,62.35
S06,Weak cell under load,2,18.8,417.23,Back Straight,Sector 2,82.68,100.0,0.0,8547.0,-0.5,374.1,63.03
S06,Weak cell under load,2,19.3,429.17,Back Straight,Sector 2,88.05,100.0,0.0,8985.0,-0.9,373.03,63.76
S06,Weak cell under load,2,19.8,441.79,Back Straight,Sector 2,92.66,100.0,0.0,9361.0,0.4,371.6,64.52
S06,Weak cell under load,2,20.3,455.0,Back Straight,Sector 2,96.64,38.0,0.0,9686.0,0.6,387.47,65.16
S06,Weak cell under load,2,20.8,468.5,Back Straight,Sector 2,97.63,38.8,0.0,9767.0,-0.1,386.85,65.24
S06,Weak cell under load,2,21.3,482.14,Back Straight,Sector 2,98.55,47.6,0.0,9842.0,-0.8,385.29,65.33
S06,Weak cell under load,2,21.8,495.91,Back Straight,Sector 2,99.55,39.5,0.0,9923.0,-0.4,386.91,65.43
S06,Weak cell under load,2,22.3,509.8,Back Straight,Sector 2,100.34,40.5,0.0,9988.0,4.1,387.09,65.5
S06,Weak cell under load,2,22.8,522.4,Back Straight,Sector 2,81.17,0.0,71.3,8423.0,-2.5,398.0,65.04
S06,Weak cell under load,2,23.3,532.39,Back Straight,Sector 2,67.14,2.7,32.3,7278.0,1.0,396.74,64.63
S06,Weak cell under load,2,23.8,541.19,Back Straight,Sector 2,61.39,0.3,14.1,6810.0,1.2,396.43,64.18
S06,Weak cell under load,2,24.3,549.4,Back Straight,Sector 2,57.48,100.0,0.0,6490.0,1.1,377.64,63.91
S06,Weak cell under load,2,24.8,557.57,Back Straight,Sector 2,58.75,0.0,15.1,6594.0,-0.4,397.28,63.64
S06,Weak cell under load,2,25.3,565.69,Technical Esses,Sector 2,57.59,31.6,0.0,6500.0,14.8,390.46,63.42
S06,Weak cell under load,2,25.8,573.76,Technical Esses,Sector 2,58.53,0.1,17.6,6576.0,27.7,397.34,63.15
S06,Weak cell under load,2,26.3,581.83,Technical Esses,Sector 2,58.34,2.3,17.4,6561.0,43.5,397.48,62.88
S06,Weak cell under load,2,26.8,589.88,Technical Esses,Sector 2,58.05,33.9,0.0,6537.0,57.1,390.58,62.68
S06,Weak cell under load,2,27.3,597.94,Technical Esses,Sector 2,57.58,25.6,0.0,6499.0,66.7,391.8,62.41
S06,Weak cell under load,2,27.8,606.01,Technical Esses,Sector 2,58.6,0.0,14.1,6582.0,80.5,397.38,62.16
S06,Weak cell under load,2,28.3,614.07,Technical Esses,Sector 2,58.61,0.0,14.2,6583.0,85.1,397.04,61.9
S06,Weak cell under load,2,28.8,622.14,Technical Esses,Sector 2,58.51,1.4,16.5,6575.0,85.3,396.97,61.65
S06,Weak cell under load,2,29.3,630.19,Technical Esses,Sector 2,58.06,40.6,0.0,6537.0,91.4,389.81,61.47
S06,Weak cell under load,2,29.8,638.26,Technical Esses,Sector 2,58.08,35.0,0.0,6540.0,92.5,389.94,61.23
S06,Weak cell under load,2,30.3,646.34,Technical Esses,Sector 2,57.74,35.1,0.0,6512.0,83.1,390.35,60.99
S06,Weak cell under load,2,30.8,654.37,Technical Esses,Sector 2,57.49,31.6,0.0,6491.0,72.2,390.93,60.74
S06,Weak cell under load,2,31.3,662.42,Technical Esses,Sector 2,57.45,37.6,0.0,6488.0,71.4,389.66,60.52
S06,Weak cell under load,2,31.8,670.49,Technical Esses,Sector 2,57.6,28.1,0.0,6500.0,54.1,392.22,60.27
S06,Weak cell under load,2,32.3,678.56,Technical Esses,Sector 2,58.46,0.0,17.1,6571.0,42.7,397.29,60.03
S06,Weak cell under load,2,32.8,686.62,Technical Esses,Sector 2,58.14,28.4,0.0,6544.0,27.1,391.67,59.86
S06,Weak cell under load,2,33.3,694.67,Technical Esses,Sector 2,57.88,37.0,0.0,6523.0,12.2,389.71,59.64
S06,Weak cell under load,2,33.8,702.82,Long Straight,Sector 3,60.38,100.0,0.0,6727.0,-0.8,378.4,59.71
S06,Weak cell under load,2,34.3,711.89,Long Straight,Sector 3,68.39,97.7,0.0,7381.0,0.2,376.24,60.24
S06,Weak cell under load,2,34.8,721.98,Long Straight,Sector 3,75.45,96.6,0.0,7957.0,-1.0,375.85,60.85
S06,Weak cell under load,2,35.3,732.99,Long Straight,Sector 3,81.63,100.0,0.0,8461.0,1.0,374.03,61.52
S06,Weak cell under load,2,35.8,744.79,Long Straight,Sector 3,87.11,100.0,0.0,8908.0,-2.6,373.57,62.25
S06,Weak cell under load,2,36.3,757.29,Long Straight,Sector 3,91.89,97.2,0.0,9299.0,0.4,374.03,63.03
S06,Weak cell under load,2,36.8,770.4,Long Straight,Sector 3,95.95,98.0,0.0,9630.0,0.7,372.49,63.84
S06,Weak cell under load,2,37.3,784.02,Long Straight,Sector 3,99.45,100.0,0.0,9915.0,-0.2,371.86,64.67
S06,Weak cell under load,2,37.8,798.09,Long Straight,Sector 3,102.48,100.0,0.0,10163.0,-4.3,371.29,65.53
S06,Weak cell under load,2,38.3,812.55,Long Straight,Sector 3,105.12,100.0,0.0,10378.0,1.5,370.56,66.43
S06,Weak cell under load,2,38.8,827.34,Long Straight,Sector 3,107.35,98.3,0.0,10560.0,-1.5,370.73,67.33
S06,Weak cell under load,2,39.3,842.42,Long Straight,Sector 3,109.24,99.5,0.0,10714.0,0.6,370.78,68.24
S06,Weak cell under load,2,39.8,857.72,Long Straight,Sector 3,110.85,100.0,0.0,10846.0,1.7,370.19,69.16
S06,Weak cell under load,2,40.3,873.09,Long Straight,Sector 3,106.99,0.0,100.0,10530.0,-0.4,397.58,69.52
S06,Weak cell under load,2,40.8,885.86,Long Straight,Sector 3,81.91,2.2,100.0,8484.0,-0.2,396.53,69.03
S06,Weak cell under load,2,41.3,895.16,Long Straight,Sector 3,56.96,0.4,81.5,6448.0,-1.3,397.88,68.54
S06,Weak cell under load,2,41.8,901.8,Long Straight,Sector 3,44.01,0.0,17.5,5391.0,2.1,397.29,68.05
S06,Weak cell under load,2,42.3,907.57,Long Straight,Sector 3,39.94,100.0,0.0,5059.0,-3.1,380.77,67.69
S06,Weak cell under load,2,42.8,913.28,Long Straight,Sector 3,41.83,0.0,13.0,5213.0,0.9,396.99,67.34
S06,Weak cell under load,2,43.3,918.99,Long Straight,Sector 3,40.81,0.0,17.6,5130.0,3.3,397.59,66.99
S06,Weak cell under load,2,43.8,924.58,Hairpin,Sector 3,40.77,0.0,15.0,5127.0,-21.9,396.49,66.64
S06,Weak cell under load,2,44.3,930.15,Hairpin,Sector 3,39.7,29.8,0.0,5039.0,-41.3,392.02,66.29
S06,Weak cell under load,2,44.8,935.75,Hairpin,Sector 3,39.84,30.3,0.0,5051.0,-62.9,392.31,65.95
S06,Weak cell under load,2,45.3,941.29,Hairpin,Sector 3,39.8,32.9,0.0,5048.0,-84.9,391.61,65.61
S06,Weak cell under load,2,45.8,946.87,Hairpin,Sector 3,40.09,28.6,0.0,5071.0,-95.1,392.66,65.27
S06,Weak cell under load,2,46.3,952.42,Hairpin,Sector 3,39.77,26.9,0.0,5045.0,-108.9,392.37,64.93
S06,Weak cell under load,2,46.8,957.99,Hairpin,Sector 3,39.44,31.2,0.0,5019.0,-114.6,392.26,64.58
S06,Weak cell under load,2,47.3,963.55,Hairpin,Sector 3,39.47,29.8,0.0,5021.0,-117.2,392.16,64.25
S06,Weak cell under load,2,47.8,969.13,Hairpin,Sector 3,39.73,27.2,0.0,5042.0,-120.3,392.53,63.92
S06,Weak cell under load,2,48.3,974.71,Hairpin,Sector 3,39.73,31.0,0.0,5042.0,-114.8,391.59,63.61
S06,Weak cell under load,2,48.8,980.28,Hairpin,Sector 3,39.88,27.4,0.0,5054.0,-103.9,393.08,63.28
S06,Weak cell under load,2,49.3,985.83,Hairpin,Sector 3,39.58,28.6,0.0,5030.0,-92.1,392.88,62.98
S06,Weak cell under load,2,49.8,991.39,Hairpin,Sector 3,39.58,30.6,0.0,5030.0,-71.8,391.89,62.66
S06,Weak cell under load,2,50.3,996.96,Hairpin,Sector 3,39.62,31.3,0.0,5033.0,-50.7,392.31,62.34
S06,Weak cell under load,2,50.8,1002.55,Hairpin,Sector 3,39.75,31.8,0.0,5043.0,-25.9,391.83,62.04
S06,Weak cell under load,2,51.3,1008.13,Hairpin,Sector 3,39.91,30.6,0.0,5057.0,-6.1,391.64,61.73
S06,Weak cell under load,2,51.8,1013.94,Final Corner,Sector 3,44.56,77.6,0.0,5436.0,9.5,382.88,61.75
S06,Weak cell under load,2,52.3,1020.77,Final Corner,Sector 3,52.21,78.1,0.0,6060.0,17.5,383.48,61.94
S06,Weak cell under load,2,52.8,1028.61,Final Corner,Sector 3,59.13,80.0,0.0,6625.0,33.8,380.75,62.19
S06,Weak cell under load,2,53.3,1037.35,Final Corner,Sector 3,65.4,80.1,0.0,7137.0,44.8,379.29,62.48
S06,Weak cell under load,2,53.8,1046.93,Final Corner,Sector 3,71.29,78.9,0.0,7617.0,54.5,379.69,62.84
S06,Weak cell under load,2,54.3,1057.16,Final Corner,Sector 3,74.55,35.1,0.0,7884.0,54.9,389.71,62.85
S06,Weak cell under load,2,54.8,1067.66,Final Corner,Sector 3,76.32,0.0,13.9,8028.0,53.5,397.42,62.71
S06,Weak cell under load,2,55.3,1078.21,Final Corner,Sector 3,75.92,36.9,0.0,7995.0,40.0,388.34,62.6
S06,Weak cell under load,2,55.8,1088.77,Final Corner,Sector 3,76.59,0.6,16.2,8050.0,23.1,398.09,62.41
S06,Weak cell under load,2,56.3,1099.35,Final Corner,Sector 3,76.36,0.0,14.2,8031.0,2.1,398.3,62.24
S06,Weak cell under load,3,0.4,8.76,Main Straight,Sector 1,80.67,99.4,0.0,8383.0,1.3,374.15,62.88
S06,Weak cell under load,3,0.9,20.43,Main Straight,Sector 1,86.21,100.0,0.0,8834.0,1.3,372.16,63.58
S06,Weak cell under load,3,1.4,32.82,Main Straight,Sector 1,91.09,99.5,0.0,9233.0,1.7,372.69,64.34
S06,Weak cell under load,3,1.9,45.83,Main Straight,Sector 1,95.25,95.4,0.0,9572.0,3.2,372.23,65.1
S06,Weak cell under load,3,2.4,59.36,Main Straight,Sector 1,98.81,96.6,0.0,9863.0,0.4,371.62,65.91
S06,Weak cell under load,3,2.9,73.35,Main Straight,Sector 1,101.92,94.0,0.0,10117.0,0.9,371.99,66.74
S06,Weak cell under load,3,3.4,87.73,Main Straight,Sector 1,104.59,100.0,0.0,10334.0,1.7,369.42,67.61
S06,Weak cell under load,3,3.9,102.45,Main Straight,Sector 1,106.9,99.1,0.0,10523.0,1.1,370.23,68.5
S06,Weak cell under load,3,4.4,117.46,Main Straight,Sector 1,108.88,98.8,0.0,10684.0,0.4,370.18,69.4
S06,Weak cell under load,3,4.9,132.73,Main Straight,Sector 1,110.55,98.9,0.0,10821.0,1.2,370.51,70.3
S06,Weak cell under load,3,5.4,148.2,Main Straight,Sector 1,111.99,100.0,0.0,10938.0,2.2,368.75,71.23
S06,Weak cell under load,3,5.9,163.84,Main Straight,Sector 1,112.76,42.7,0.0,11001.0,-0.4,384.27,71.66
S06,Weak cell under load,3,6.4,178.74,Main Straight,Sector 1,99.44,0.0,66.0,9914.0,3.2,397.09,71.25
S06,Weak cell under load,3,6.9,191.41,Main Straight,Sector 1,86.74,1.2,33.5,8878.0,-1.2,396.76,70.74
S06,Weak cell under load,3,7.4,202.85,Main Straight,Sector 1,79.82,1.2,18.3,8313.0,1.0,396.16,70.22
S06,Weak cell under load,3,7.9,213.59,Main Straight,Sector 1,75.9,0.0,15.1,7994.0,-0.8,396.13,69.72
S06,Weak cell under load,3,8.4,224.0,Turn 1 Braking Zone,Sector 1,74.4,36.4,0.0,7871.0,0.7,388.61,69.5
S06,Weak cell under load,3,8.9,234.2,Turn 1 Braking Zone,Sector 1,71.85,0.0,17.5,7663.0,0.8,396.84,69.08
S06,Weak cell under load,3,9.4,243.85,Turn 1 Braking Zone,Sector 1,68.07,0.2,15.5,7355.0,0.9,396.42,68.6
S06,Weak cell under load,3,9.9,253.07,Turn 1 Braking Zone,Sector 1,66.05,77.6,0.0,7190.0,-1.0,380.48,68.4
S06,Weak cell under load,3,10.4,262.31,Turn 1 Braking Zone,Sector 1,66.15,2.7,12.1,7198.0,-0.5,395.12,68.07
S06,Weak cell under load,3,10.9,271.52,Turn 1 Braking Zone,Sector 1,66.28,3.8,15.7,7209.0,-1.8,395.61,67.87
S06,Weak cell under load,3,11.4,280.73,Turn 1 Medium Left,Sector 1,66.37,0.0,14.9,7216.0,-1.9,395.93,67.67
S06,Weak cell under load,3,11.9,289.89,Turn 1 Medium Left,Sector 1,65.99,38.1,0.0,7185.0,-17.2,388.11,67.44
S06,Weak cell under load,3,12.4,299.06,Turn 1 Medium Left,Sector 1,66.02,35.1,0.0,7188.0,-38.4,389.49,67.18
S06,Weak cell under load,3,12.9,308.23,Turn 1 Medium Left,Sector 1,65.98,33.4,0.0,7184.0,-52.2,389.68,66.89
S06,Weak cell under load,3,13.4,317.38,Turn 1 Medium Left,Sector 1,65.82,33.6,0.0,7171.0,-61.6,389.53,66.6
S06,Weak cell under load,3,13.9,326.53,Turn 1 Medium Left,Sector 1,65.53,38.1,0.0,7147.0,-72.8,387.73,66.33
S06,Weak cell under load,3,14.4,335.71,Turn 1 Medium Left,Sector 1,66.46,0.0,13.1,7223.0,-71.0,397.67,66.04
S06,Weak cell under load,3,14.9,344.86,Turn 1 Medium Left,Sector 1,66.21,2.7,14.2,7203.0,-68.9,397.35,65.77
S06,Weak cell under load,3,15.4,354.01,Turn 1 Medium Left,Sector 1,65.91,37.2,0.0,7178.0,-59.5,389.5,65.57
S06,Weak cell under load,3,15.9,363.18,Turn 1 Medium Left,Sector 1,65.57,37.7,0.0,7150.0,-50.0,388.95,65.31
S06,Weak cell under load,3,16.4,372.34,Turn 1 Medium Left,Sector 1,65.49,35.0,0.0,7144.0,-33.2,389.39,65.05
S06,Weak cell under load,3,16.9,381.5,Turn 1 Medium Left,Sector 1,65.49,34.1,0.0,7144.0,-16.9,389.73,64.79
S06,Weak cell under load,3,17.4,390.66,Back Straight,Sector 2,66.28,99.5,0.0,7209.0,0.2,376.1,64.73
S06,Weak cell under load,3,17.9,400.49,Back Straight,Sector 2,73.57,99.0,0.0,7803.0,2.0,375.16,65.26
S06,Weak cell under load,3,18.4,411.25,Back Straight,Sector 2,79.98,96.3,0.0,8326.0,-0.3,374.68,65.85
S06,Weak cell under load,3,18.9,422.83,Back Straight,Sector 2,85.63,99.8,0.0,8787.0,-0.6,373.12,66.52
S06,Weak cell under load,3,19.4,435.14,Back Straight,Sector 2,90.52,98.5,0.0,9186.0,-0.5,372.63,67.22
S06,Weak cell under load,3,19.9,448.08,Back Straight,Sector 2,94.82,99.9,0.0,9537.0,-1.7,372.68,67.98
S06,Weak cell under load,3,20.4,461.48,Back Straight,Sector 2,97.01,36.8,0.0,9716.0,1.0,388.0,68.16
S06,Weak cell under load,3,20.9,475.04,Back Straight,Sector 2,97.99,45.1,0.0,9796.0,-1.3,386.09,68.23
S06,Weak cell under load,3,21.4,488.73,Back Straight,Sector 2,98.89,42.5,0.0,9869.0,1.1,386.21,68.26
S06,Weak cell under load,3,21.9,502.53,Back Straight,Sector 2,99.76,42.9,0.0,9941.0,-1.1,385.05,68.32
S06,Weak cell under load,3,22.4,516.03,Back Straight,Sector 2,90.28,0.0,100.0,9167.0,0.0,396.51,68.05
S06,Weak cell under load,3,22.9,526.82,Back Straight,Sector 2,71.08,0.5,45.1,7600.0,-2.2,396.86,67.55
S06,Weak cell under load,3,23.4,535.95,Back Straight,Sector 2,63.24,3.5,22.0,6960.0,0.2,396.84,67.08
S06,Weak cell under load,3,23.9,544.35,Back Straight,Sector 2,58.68,3.8,14.1,6588.0,0.4,395.44,66.6
S06,Weak cell under load,3,24.4,552.48,Back Straight,Sector 2,57.63,100.0,0.0,6503.0,0.2,376.72,66.48
S06,Weak cell under load,3,24.9,560.66,Technical Esses,Sector 2,58.86,1.8,18.7,6603.0,-0.5,395.85,66.18
S06,Weak cell under load,3,25.4,568.74,Technical Esses,Sector 2,58.48,0.0,13.8,6572.0,21.4,397.51,65.88
S06,Weak cell under load,3,25.9,576.83,Technical Esses,Sector 2,58.57,0.0,16.4,6579.0,28.9,396.75,65.59
S06,Weak cell under load,3,26.4,584.92,Technical Esses,Sector 2,58.54,1.5,13.5,6577.0,52.7,396.36,65.3
S06,Weak cell under load,3,26.9,592.96,Technical Esses,Sector 2,58.33,0.0,13.9,6560.0,58.6,397.13,65.01
S06,Weak cell under load,3,27.4,601.02,Technical Esses,Sector 2,58.28,1.0,14.6,6555.0,74.0,397.37,64.73
S06,Weak cell under load,3,27.9,609.07,Technical Esses,Sector 2,58.13,31.2,0.0,6543.0,79.5,390.14,64.49
S06,Weak cell under load,3,28.4,617.14,Technical Esses,Sector 2,57.84,28.0,0.0,6520.0,88.1,391.27,64.2
S06,Weak cell under load,3,28.9,625.23,Technical Esses,Sector 2,57.79,37.1,0.0,6515.0,87.2,389.25,63.93
S06,Weak cell under load,3,29.4,633.31,Technical Esses,Sector 2,57.88,30.5,0.0,6523.0,90.9,391.17,63.66
S06,Weak cell under load,3,29.9,641.35,Technical Esses,Sector 2,57.55,40.6,0.0,6496.0,89.5,388.16,63.4
S06,Weak cell under load,3,30.4,649.43,Technical Esses,Sector 2,57.71,38.0,0.0,6509.0,81.3,390.18,63.16
S06,Weak cell under load,3,30.9,657.48,Technical Esses,Sector 2,57.69,29.2,0.0,6508.0,74.9,390.83,62.89
S06,Weak cell under load,3,31.4,665.55,Technical Esses,Sector 2,58.48,0.0,16.1,6572.0,61.2,397.47,62.61
S06,Weak cell under load,3,31.9,673.61,Technical Esses,Sector 2,58.24,33.2,0.0,6552.0,47.6,390.1,62.42
S06,Weak cell under load,3,32.4,681.7,Technical Esses,Sector 2,57.92,31.4,0.0,6526.0,33.9,390.33,62.15
S06,Weak cell under load,3,32.9,689.77,Technical Esses,Sector 2,58.07,33.4,0.0,6538.0,22.9,390.01,61.9
S06,Weak cell under load,3,33.4,697.84,Technical Esses,Sector 2,57.54,27.6,0.0,6496.0,5.2,391.09,61.64
S06,Weak cell under load,3,33.9,706.22,Long Straight,Sector 3,63.47,97.0,0.0,6979.0,1.3,377.18,61.99
S06,Weak cell under load,3,34.4,715.68,Long Straight,Sector 3,71.02,100.0,0.0,7595.0,2.8,375.14,62.53
S06,Weak cell under load,3,34.9,726.11,Long Straight,Sector 3,77.78,98.9,0.0,8147.0,-0.2,374.39,63.14
S06,Weak cell under load,3,35.4,737.41,Long Straight,Sector 3,83.66,99.5,0.0,8626.0,-1.0,373.95,63.8
S06,Weak cell under load,3,35.9,749.48,Long Straight,Sector 3,88.89,100.0,0.0,9053.0,2.7,371.65,64.53
S06,Weak cell under load,3,36.4,762.21,Long Straight,Sector 3,93.38,100.0,0.0,9420.0,-0.1,372.11,65.3
S06,Weak cell under load,3,36.9,775.51,Long Straight,Sector 3,97.25,100.0,0.0,9736.0,0.8,372.21,66.09
S06,Weak cell under load,3,37.4,789.3,Long Straight,Sector 3,100.58,100.0,0.0,10007.0,0.9,370.77,66.92
S06,Weak cell under load,3,37.9,803.51,Long Straight,Sector 3,103.49,98.1,0.0,10244.0,-0.5,370.3,67.77
S06,Weak cell under load,3,38.4,818.1,Long Straight,Sector 3,105.97,98.6,0.0,10447.0,-0.2,370.7,68.65
S06,Weak cell under load,3,38.9,832.99,Long Straight,Sector 3,108.05,97.3,0.0,10617.0,-0.7,370.84,69.52
S06,Weak cell under load,3,39.4,848.15,Long Straight,Sector 3,109.83,99.4,0.0,10762.0,0.4,370.18,70.41
S06,Weak cell under load,3,39.9,863.53,Long Straight,Sector 3,111.36,99.2,0.0,10887.0,-3.4,370.21,71.32
S06,Weak cell under load,3,40.4,878.67,Long Straight,Sector 3,102.1,1.7,100.0,10131.0,0.0,396.64,71.38
S06,Weak cell under load,3,40.9,890.76,Long Straight,Sector 3,77.05,2.4,100.0,8088.0,-1.0,395.29,70.86
S06,Weak cell under load,3,41.4,899.41,Long Straight,Sector 3,52.99,2.4,65.4,6124.0,0.9,396.26,70.35
S06,Weak cell under load,3,41.9,905.8,Long Straight,Sector 3,43.23,2.8,15.5,5327.0,0.0,396.51,69.84
S06,Weak cell under load,3,42.4,911.48,Long Straight,Sector 3,39.32,100.0,0.0,5009.0,2.6,380.17,69.47
S06,Weak cell under load,3,42.9,917.17,Long Straight,Sector 3,41.17,2.7,16.2,5159.0,-0.2,396.44,69.11
S06,Weak cell under load,3,43.4,922.78,Hairpin,Sector 3,39.86,25.8,0.0,5052.0,-13.9,391.84,68.79
S06,Weak cell under load,3,43.9,928.31,Hairpin,Sector 3,39.81,31.1,0.0,5048.0,-32.6,391.94,68.41
S06,Weak cell under load,3,44.4,933.86,Hairpin,Sector 3,39.7,28.7,0.0,5039.0,-55.7,391.68,68.03
S06,Weak cell under load,3,44.9,939.37,Hairpin,Sector 3,39.71,25.9,0.0,5040.0,-74.8,391.88,67.66
S06,Weak cell under load,3,45.4,944.9,Hairpin,Sector 3,39.53,25.8,0.0,5026.0,-90.9,392.65,67.28
S06,Weak cell under load,3,45.9,950.43,Hairpin,Sector 3,39.55,27.5,0.0,5027.0,-108.6,392.59,66.93
S06,Weak cell under load,3,46.4,955.93,Hairpin,Sector 3,39.24,30.0,0.0,5002.0,-118.1,392.24,66.57
S06,Weak cell under load,3,46.9,961.48,Hairpin,Sector 3,40.42,0.0,12.9,5098.0,-123.0,397.51,66.22
S06,Weak cell under load,3,47.4,967.0,Hairpin,Sector 3,39.33,31.1,0.0,5009.0,-116.0,391.29,65.87
S06,Weak cell under load,3,47.9,972.54,Hairpin,Sector 3,39.22,26.5,0.0,5000.0,-114.2,392.48,65.52
S06,Weak cell under load,3,48.4,978.09,Hairpin,Sector 3,40.44,2.0,14.8,5100.0,-108.7,396.97,65.18
S06,Weak cell under load,3,48.9,983.63,Hairpin,Sector 3,39.63,29.7,0.0,5034.0,-99.2,391.9,64.85
S06,Weak cell under load,3,49.4,989.17,Hairpin,Sector 3,39.56,32.3,0.0,5028.0,-78.4,391.59,64.52
S06,Weak cell under load,3,49.9,994.7,Hairpin,Sector 3,39.51,31.5,0.0,5024.0,-61.7,391.35,64.18
S06,Weak cell under load,3,50.4,1000.21,Hairpin,Sector 3,39.34,33.9,0.0,5010.0,-41.5,390.52,63.85
S06,Weak cell under load,3,50.9,1005.73,Hairpin,Sector 3,39.49,33.5,0.0,5023.0,-21.9,390.61,63.53
S06,Weak cell under load,3,51.4,1011.32,Final Corner,Sector 3,41.83,74.6,0.0,5213.0,3.6,383.37,63.38
S06,Weak cell under load,3,51.9,1017.76,Final Corner,Sector 3,49.41,75.8,0.0,5832.0,16.8,382.74,63.51
