session_id,lap_number,session_time_s,lap_time_s,distance_m,track_section,sector,speed_kmh,throttle_pct,brake_pressure_pct,rpm,steering_angle_deg,battery_voltage_v,powertrain_temp_c
S05,5,268.4,44.2,936.67,Hairpin,Sector 3,40.4,28.3,0.0,5097.0,-68.7,393.95,69.5
S05,5,268.5,44.3,937.81,Hairpin,Sector 3,40.87,29.3,0.0,5135.0,-70.0,393.82,69.44
S05,5,268.6,44.4,938.96,Hairpin,Sector 3,41.35,0.0,16.4,5175.0,-70.2,395.97,69.34
S05,5,268.7,44.5,940.08,Hairpin,Sector 3,40.53,31.0,0.0,5107.0,-77.9,392.4,69.28
S05,5,268.8,44.6,941.22,Hairpin,Sector 3,41.05,31.8,0.0,5150.0,-80.7,394.08,69.22
S05,5,268.9,44.7,942.38,Hairpin,Sector 3,41.6,4.8,19.1,5194.0,-84.0,394.44,69.13
S05,5,269.0,44.8,943.51,Hairpin,Sector 3,40.63,28.4,0.0,5116.0,-88.5,393.62,69.07
S05,5,269.1,44.9,944.65,Hairpin,Sector 3,41.1,29.0,0.0,5154.0,-89.2,393.31,69.01
S05,5,269.2,45.0,945.81,Hairpin,Sector 3,41.58,0.0,15.3,5193.0,-91.1,394.89,68.91
S05,5,269.3,45.1,946.94,Hairpin,Sector 3,40.81,30.8,0.0,5130.0,-97.9,392.71,68.85
S05,5,269.4,45.2,948.09,Hairpin,Sector 3,41.33,5.3,13.0,5172.0,-97.1,394.77,68.76
S05,5,269.5,45.3,949.22,Hairpin,Sector 3,40.67,33.4,0.0,5119.0,-99.6,392.88,68.71
S05,5,269.6,45.4,950.36,Hairpin,Sector 3,41.25,2.5,12.6,5166.0,-104.8,395.96,68.61
S05,5,269.7,45.5,951.49,Hairpin,Sector 3,40.61,31.2,0.0,5114.0,-107.2,393.54,68.56
S05,5,269.8,45.6,952.63,Hairpin,Sector 3,41.14,0.8,15.5,5157.0,-109.3,395.32,68.46
S05,5,269.9,45.7,953.75,Hairpin,Sector 3,40.36,25.5,0.0,5094.0,-110.5,393.73,68.4
S05,5,270.0,45.8,954.89,Hairpin,Sector 3,40.77,31.7,0.0,5126.0,-107.0,393.35,68.34
S05,5,270.1,45.9,956.03,Hairpin,Sector 3,41.31,0.0,15.8,5171.0,-115.8,396.03,68.25
S05,5,270.2,46.0,957.16,Hairpin,Sector 3,40.51,31.1,0.0,5106.0,-111.4,391.85,68.19
S05,5,270.3,46.1,958.3,Hairpin,Sector 3,41.04,30.2,0.0,5149.0,-114.1,393.63,68.14
S05,5,270.4,46.2,959.45,Hairpin,Sector 3,41.54,0.0,19.6,5190.0,-117.8,395.68,68.04
S05,5,270.5,46.3,960.58,Hairpin,Sector 3,40.56,32.0,0.0,5110.0,-115.6,392.78,67.99
S05,5,270.6,46.4,961.72,Hairpin,Sector 3,41.11,27.9,0.0,5154.0,-118.6,394.18,67.93
S05,5,270.7,46.5,962.88,Hairpin,Sector 3,41.56,1.8,17.4,5191.0,-118.1,396.38,67.83
S05,5,270.8,46.6,964.01,Hairpin,Sector 3,40.68,28.7,0.0,5120.0,-121.2,393.96,67.78
S05,5,270.9,46.7,965.15,Hairpin,Sector 3,41.15,0.0,12.5,5158.0,-119.6,395.24,67.68
S05,5,271.0,46.8,966.28,Hairpin,Sector 3,40.53,31.5,0.0,5107.0,-120.6,391.81,67.63
S05,5,271.1,46.9,967.42,Hairpin,Sector 3,41.06,28.3,0.0,5151.0,-119.0,394.01,67.57
S05,5,271.2,47.0,968.57,Hairpin,Sector 3,41.53,0.0,16.5,5188.0,-122.2,396.81,67.47
S05,5,271.3,47.1,969.7,Hairpin,Sector 3,40.69,34.6,0.0,5120.0,-117.8,393.34,67.43
S05,5,271.4,47.2,970.85,Hairpin,Sector 3,41.3,0.1,14.3,5170.0,-118.7,396.07,67.33
S05,5,271.5,47.3,971.97,Hairpin,Sector 3,40.58,32.9,0.0,5111.0,-117.5,393.64,67.28
S05,5,271.6,47.4,973.12,Hairpin,Sector 3,41.15,0.0,14.2,5158.0,-114.4,395.81,67.18
S05,5,271.7,47.5,974.24,Hairpin,Sector 3,40.43,30.3,0.0,5099.0,-110.0,393.46,67.13
S05,5,271.8,47.6,975.38,Hairpin,Sector 3,40.94,32.7,0.0,5141.0,-112.9,392.9,67.08
S05,5,271.9,47.7,976.53,Hairpin,Sector 3,41.51,0.0,17.1,5187.0,-110.2,395.33,66.99
S05,5,272.0,47.8,977.66,Hairpin,Sector 3,40.65,31.3,0.0,5117.0,-112.1,392.16,66.93
S05,5,272.1,47.9,978.8,Hairpin,Sector 3,41.18,0.0,14.3,5160.0,-107.8,395.42,66.84
S05,5,272.2,48.0,979.93,Hairpin,Sector 3,40.46,32.4,0.0,5101.0,-103.7,393.22,66.79
S05,5,272.3,48.1,981.07,Hairpin,Sector 3,41.01,29.7,0.0,5147.0,-101.5,392.85,66.74
S05,5,272.4,48.2,982.22,Hairpin,Sector 3,41.51,5.7,15.7,5187.0,-99.2,395.41,66.65
S05,5,272.5,48.3,983.35,Hairpin,Sector 3,40.72,29.4,0.0,5123.0,-96.0,393.36,66.6
S05,5,272.6,48.4,984.5,Hairpin,Sector 3,41.21,0.0,18.2,5163.0,-94.4,395.64,66.5
S05,5,272.7,48.5,985.61,Hairpin,Sector 3,40.29,33.9,0.0,5088.0,-91.4,392.5,66.45
S05,5,272.8,48.6,986.75,Hairpin,Sector 3,40.88,29.0,0.0,5136.0,-86.5,393.18,66.4
S05,5,272.9,48.7,987.9,Hairpin,Sector 3,41.36,0.0,13.1,5175.0,-80.1,395.12,66.31
S05,5,273.0,48.8,989.03,Hairpin,Sector 3,40.71,29.0,0.0,5122.0,-83.2,393.8,66.25
S05,5,273.1,48.9,990.17,Hairpin,Sector 3,41.19,0.0,15.7,5161.0,-78.4,396.35,66.16
S05,5,273.2,49.0,991.3,Hairpin,Sector 3,40.4,31.1,0.0,5096.0,-73.2,392.8,66.11
S05,5,273.3,49.1,992.43,Hairpin,Sector 3,40.93,29.7,0.0,5139.0,-71.0,392.44,66.06
S05,5,273.4,49.2,993.58,Hairpin,Sector 3,41.42,0.0,15.3,5180.0,-64.6,396.26,65.97
S05,5,273.5,49.3,994.71,Hairpin,Sector 3,40.65,29.0,0.0,5117.0,-56.9,393.34,65.91
S05,5,273.6,49.4,995.85,Hairpin,Sector 3,41.13,31.5,0.0,5156.0,-57.5,394.26,65.86
S05,5,273.7,49.5,997.01,Hairpin,Sector 3,41.66,1.3,16.6,5200.0,-54.5,396.54,65.77
S05,5,273.8,49.6,998.15,Hairpin,Sector 3,40.83,28.5,0.0,5132.0,-50.3,393.84,65.72
S05,5,273.9,49.7,999.29,Hairpin,Sector 3,41.3,0.0,14.7,5170.0,-45.1,395.85,65.63
S05,5,274.0,49.8,1000.42,Hairpin,Sector 3,40.55,35.2,0.0,5109.0,-38.4,393.12,65.59
S05,5,274.1,49.9,1001.56,Hairpin,Sector 3,41.17,2.2,16.5,5160.0,-39.0,395.61,65.5
S05,5,274.2,50.0,1002.68,Hairpin,Sector 3,40.34,28.9,0.0,5092.0,-30.6,393.42,65.45
S05,5,274.3,50.1,1003.82,Hairpin,Sector 3,40.82,29.4,0.0,5131.0,-25.6,393.45,65.39
S05,5,274.4,50.2,1004.97,Hairpin,Sector 3,41.31,1.9,15.3,5171.0,-24.1,395.73,65.31
S05,5,274.5,50.3,1006.09,Hairpin,Sector 3,40.54,31.7,0.0,5108.0,-16.6,393.04,65.26
S05,5,274.6,50.4,1007.23,Hairpin,Sector 3,41.08,29.3,0.0,5152.0,-12.3,392.92,65.21
S05,5,274.7,50.5,1008.39,Hairpin,Sector 3,41.57,1.1,16.7,5192.0,-8.6,395.48,65.12
S05,5,274.8,50.6,1009.52,Hairpin,Sector 3,40.73,27.8,0.0,5123.0,-0.6,394.31,65.07
S05,5,274.9,50.7,1010.66,Final Corner,Sector 3,41.18,83.1,0.0,5160.0,2.6,389.48,65.09
S05,5,275.0,50.8,1011.85,Final Corner,Sector 3,42.87,79.5,0.0,5298.0,7.6,389.33,65.11
S05,5,275.1,50.9,1013.09,Final Corner,Sector 3,44.46,79.2,0.0,5428.0,5.4,387.87,65.14
S05,5,275.2,51.0,1014.37,Final Corner,Sector 3,46.01,84.6,0.0,5555.0,6.1,387.68,65.17
S05,5,275.3,51.1,1015.69,Final Corner,Sector 3,47.66,77.1,0.0,5689.0,12.0,389.38,65.2
S05,5,275.4,51.2,1017.06,Final Corner,Sector 3,49.13,78.2,0.0,5809.0,15.3,388.6,65.23
S05,5,275.5,51.3,1018.46,Final Corner,Sector 3,50.59,74.1,0.0,5928.0,15.0,389.39,65.25
S05,5,275.6,51.4,1019.9,Final Corner,Sector 3,51.95,75.5,0.0,6039.0,19.5,388.64,65.29
S05,5,275.7,51.5,1021.38,Final Corner,Sector 3,53.32,82.9,0.0,6151.0,18.8,387.9,65.33
S05,5,275.8,51.6,1022.91,Final Corner,Sector 3,54.81,80.2,0.0,6272.0,22.6,388.6,65.37
S05,5,275.9,51.7,1024.47,Final Corner,Sector 3,56.22,78.5,0.0,6388.0,27.6,388.25,65.42
S05,5,276.0,51.8,1026.07,Final Corner,Sector 3,57.58,78.6,0.0,6498.0,25.9,388.76,65.46
S05,5,276.1,51.9,1027.7,Final Corner,Sector 3,58.91,74.7,0.0,6607.0,31.1,388.88,65.5
S05,5,276.2,52.0,1029.38,Final Corner,Sector 3,60.15,81.1,0.0,6708.0,33.2,388.32,65.56
S05,5,276.3,52.1,1031.08,Final Corner,Sector 3,61.49,80.5,0.0,6817.0,37.0,387.87,65.61
S05,5,276.4,52.2,1032.83,Final Corner,Sector 3,62.79,81.4,0.0,6924.0,37.5,387.95,65.67
S05,5,276.5,52.3,1034.61,Final Corner,Sector 3,64.08,77.0,0.0,7029.0,39.5,387.86,65.72
S05,5,276.6,52.4,1036.42,Final Corner,Sector 3,65.28,82.5,0.0,7127.0,45.4,387.58,65.79
S05,5,276.7,52.5,1038.27,Final Corner,Sector 3,66.54,81.6,0.0,7230.0,43.3,387.57,65.85
S05,5,276.8,52.6,1040.15,Final Corner,Sector 3,67.77,79.1,0.0,7330.0,46.9,389.47,65.91
S05,5,276.9,52.7,1042.07,Final Corner,Sector 3,68.93,80.9,0.0,7425.0,49.5,387.45,65.98
S05,5,277.0,52.8,1044.01,Final Corner,Sector 3,70.1,77.9,0.0,7520.0,48.4,387.74,66.05
S05,5,277.1,52.9,1045.99,Final Corner,Sector 3,71.2,81.2,0.0,7610.0,50.6,387.5,66.12
S05,5,277.2,53.0,1048.0,Final Corner,Sector 3,72.33,80.7,0.0,7702.0,49.9,386.99,66.19
S05,5,277.3,53.1,1050.04,Final Corner,Sector 3,73.42,79.7,0.0,7791.0,53.7,387.03,66.26
S05,5,277.4,53.2,1052.11,Final Corner,Sector 3,74.48,81.2,0.0,7878.0,51.4,386.97,66.34
S05,5,277.5,53.3,1054.21,Final Corner,Sector 3,75.55,38.1,0.0,7965.0,54.0,391.49,66.33
S05,5,277.6,53.4,1056.32,Final Corner,Sector 3,75.94,35.2,0.0,7997.0,53.6,392.78,66.31
S05,5,277.7,53.5,1058.44,Final Corner,Sector 3,76.29,34.4,0.0,8025.0,53.9,391.76,66.29
S05,5,277.8,53.6,1060.57,Final Corner,Sector 3,76.63,35.6,0.0,8053.0,48.4,391.98,66.28
S05,5,277.9,53.7,1062.7,Final Corner,Sector 3,76.98,30.3,0.0,8081.0,51.9,393.0,66.25
S05,5,278.0,53.8,1064.85,Final Corner,Sector 3,77.24,35.7,0.0,8103.0,50.8,391.91,66.23
S05,5,278.1,53.9,1067.0,Final Corner,Sector 3,77.59,39.6,0.0,8131.0,49.4,391.89,66.23
S05,5,278.2,54.0,1069.17,Final Corner,Sector 3,77.99,0.4,15.7,8164.0,46.2,395.74,66.13
S05,5,278.3,54.1,1071.32,Final Corner,Sector 3,77.2,34.7,0.0,8099.0,45.1,392.29,66.12
S05,5,278.4,54.2,1073.47,Final Corner,Sector 3,77.53,37.0,0.0,8126.0,47.4,391.43,66.1
S05,5,278.5,54.3,1075.63,Final Corner,Sector 3,77.89,37.8,0.0,8156.0,39.2,392.52,66.09
S05,5,278.6,54.4,1077.81,Final Corner,Sector 3,78.26,0.0,19.0,8186.0,37.3,395.8,66.0
S05,5,278.7,54.5,1079.95,Final Corner,Sector 3,77.3,34.1,0.0,8108.0,34.2,392.15,65.98
S05,5,278.8,54.6,1082.11,Final Corner,Sector 3,77.62,32.2,0.0,8134.0,33.7,392.8,65.96
S05,5,278.9,54.7,1084.27,Final Corner,Sector 3,77.91,33.2,0.0,8158.0,30.5,393.16,65.94
S05,5,279.0,54.8,1086.45,Final Corner,Sector 3,78.21,0.3,15.2,8182.0,26.5,394.73,65.85
S05,5,279.1,54.9,1088.6,Final Corner,Sector 3,77.45,36.2,0.0,8120.0,24.7,392.01,65.83
S05,5,279.2,55.0,1090.76,Final Corner,Sector 3,77.8,34.4,0.0,8148.0,17.1,391.22,65.82
S05,5,279.3,55.1,1092.93,Final Corner,Sector 3,78.12,1.5,14.0,8175.0,12.7,395.71,65.73
S05,5,279.4,55.2,1095.08,Final Corner,Sector 3,77.41,37.6,0.0,8117.0,12.6,392.0,65.72
S05,5,279.5,55.3,1097.24,Final Corner,Sector 3,77.78,37.4,0.0,8147.0,7.6,392.29,65.71
S05,5,279.6,55.4,1099.41,Final Corner,Sector 3,78.15,0.0,15.2,8177.0,1.8,395.47,65.61
S05,6,279.7,0.0,0.0,Main Straight,Sector 1,77.38,93.5,0.0,8114.0,0.7,385.03,65.73
S05,6,279.8,0.1,2.18,Main Straight,Sector 1,78.56,99.0,0.0,8211.0,-0.1,385.17,65.85
S05,6,279.9,0.2,4.4,Main Straight,Sector 1,79.79,100.0,0.0,8311.0,-0.3,383.06,65.98
S05,6,280.0,0.3,6.65,Main Straight,Sector 1,81.0,100.0,0.0,8410.0,-1.1,384.2,66.11
S05,6,280.1,0.4,8.93,Main Straight,Sector 1,82.18,99.8,0.0,8506.0,1.0,383.91,66.25
S05,6,280.2,0.5,11.25,Main Straight,Sector 1,83.32,98.2,0.0,8599.0,-1.6,384.3,66.38
S05,6,280.3,0.6,13.59,Main Straight,Sector 1,84.42,99.7,0.0,8688.0,1.9,384.03,66.52
S05,6,280.4,0.7,15.97,Main Straight,Sector 1,85.5,99.1,0.0,8777.0,-1.8,383.33,66.65
S05,6,280.5,0.8,18.37,Main Straight,Sector 1,86.55,96.4,0.0,8862.0,-0.4,384.32,66.79
S05,6,280.6,0.9,20.8,Main Straight,Sector 1,87.53,100.0,0.0,8942.0,0.0,384.37,66.93
S05,6,280.7,1.0,23.26,Main Straight,Sector 1,88.53,100.0,0.0,9024.0,-0.8,384.09,67.08
S05,6,280.8,1.1,25.75,Main Straight,Sector 1,89.5,100.0,0.0,9103.0,-0.4,384.11,67.23
S05,6,280.9,1.2,28.26,Main Straight,Sector 1,90.45,98.0,0.0,9181.0,1.1,383.91,67.37
S05,6,281.0,1.3,30.8,Main Straight,Sector 1,91.34,98.7,0.0,9254.0,-1.6,384.22,67.52
S05,6,281.1,1.4,33.36,Main Straight,Sector 1,92.22,99.3,0.0,9325.0,-0.4,383.27,67.67
S05,6,281.2,1.5,35.94,Main Straight,Sector 1,93.08,100.0,0.0,9396.0,0.5,382.42,67.83
S05,6,281.3,1.6,38.55,Main Straight,Sector 1,93.93,95.7,0.0,9464.0,-0.4,384.11,67.97
S05,6,281.4,1.7,41.18,Main Straight,Sector 1,94.7,99.1,0.0,9528.0,-1.6,382.71,68.13
S05,6,281.5,1.8,43.84,Main Straight,Sector 1,95.49,98.5,0.0,9592.0,-0.9,383.67,68.28
S05,6,281.6,1.9,46.51,Main Straight,Sector 1,96.25,97.4,0.0,9654.0,3.2,384.35,68.43
S05,6,281.7,2.0,49.2,Main Straight,Sector 1,96.97,100.0,0.0,9713.0,-5.3,383.15,68.59
S05,6,281.8,2.1,51.92,Main Straight,Sector 1,97.7,99.4,0.0,9772.0,-1.4,382.31,68.76
S05,6,281.9,2.2,54.65,Main Straight,Sector 1,98.4,100.0,0.0,9830.0,-2.7,383.27,68.92
S05,6,282.0,2.3,57.4,Main Straight,Sector 1,99.09,100.0,0.0,9886.0,-1.7,382.19,69.08
S05,6,282.1,2.4,60.17,Main Straight,Sector 1,99.75,96.6,0.0,9940.0,-0.0,382.61,69.24
S05,6,282.2,2.5,62.96,Main Straight,Sector 1,100.37,100.0,0.0,9990.0,-0.5,382.76,69.41
S05,6,282.3,2.6,65.77,Main Straight,Sector 1,101.0,100.0,0.0,10041.0,0.1,382.6,69.58
S05,6,282.4,2.7,68.59,Main Straight,Sector 1,101.61,96.6,0.0,10091.0,-0.7,382.81,69.74
S05,6,282.5,2.8,71.43,Main Straight,Sector 1,102.17,100.0,0.0,10137.0,2.4,382.81,69.91
S05,6,282.6,2.9,74.28,Main Straight,Sector 1,102.74,100.0,0.0,10184.0,-0.8,382.26,70.08
S05,6,282.7,3.0,77.15,Main Straight,Sector 1,103.29,99.8,0.0,10229.0,0.9,383.74,70.25
S05,6,282.8,3.1,80.04,Main Straight,Sector 1,103.83,95.5,0.0,10273.0,0.3,383.46,70.41
S05,6,282.9,3.2,82.93,Main Straight,Sector 1,104.32,95.1,0.0,10313.0,3.3,384.54,70.57
S05,6,283.0,3.3,85.84,Main Straight,Sector 1,104.79,99.4,0.0,10351.0,-0.3,382.96,70.74
S05,6,283.1,3.4,88.77,Main Straight,Sector 1,105.28,100.0,0.0,10391.0,1.0,382.1,70.91
S05,6,283.2,3.5,91.71,Main Straight,Sector 1,105.76,100.0,0.0,10430.0,0.0,382.13,71.09
S05,6,283.3,3.6,94.66,Main Straight,Sector 1,106.22,100.0,0.0,10467.0,0.8,382.79,71.26
S05,6,283.4,3.7,97.62,Main Straight,Sector 1,106.66,99.9,0.0,10504.0,0.7,382.1,71.44
S05,6,283.5,3.8,100.59,Main Straight,Sector 1,107.09,100.0,0.0,10539.0,-2.2,382.66,71.61
S05,6,283.6,3.9,103.58,Main Straight,Sector 1,107.51,97.7,0.0,10573.0,-1.1,382.97,71.79
S05,6,283.7,4.0,106.58,Main Straight,Sector 1,107.91,100.0,0.0,10605.0,1.2,383.0,71.96
S05,6,283.8,4.1,109.59,Main Straight,Sector 1,108.3,98.2,0.0,10637.0,0.6,383.09,72.14
S05,6,283.9,4.2,112.6,Main Straight,Sector 1,108.67,100.0,0.0,10667.0,0.1,383.95,72.31
S05,6,284.0,4.3,115.63,Main Straight,Sector 1,109.04,100.0,0.0,10698.0,-1.4,383.18,72.49
S05,6,284.1,4.4,118.67,Main Straight,Sector 1,109.4,100.0,0.0,10727.0,-0.8,381.45,72.67
S05,6,284.2,4.5,121.72,Main Straight,Sector 1,109.74,97.6,0.0,10755.0,1.9,382.19,72.85
S05,6,284.3,4.6,124.78,Main Straight,Sector 1,110.06,98.9,0.0,10781.0,-1.5,382.16,73.02
S05,6,284.4,4.7,127.84,Main Straight,Sector 1,110.38,100.0,0.0,10807.0,2.3,381.81,73.2
S05,6,284.5,4.8,130.92,Main Straight,Sector 1,110.7,98.5,0.0,10833.0,2.8,382.29,73.38
S05,6,284.6,4.9,134.0,Main Straight,Sector 1,111.0,100.0,0.0,10857.0,1.1,381.92,73.56
S05,6,284.7,5.0,137.09,Main Straight,Sector 1,111.29,100.0,0.0,10881.0,-0.6,382.96,73.74
S05,6,284.8,5.1,140.19,Main Straight,Sector 1,111.57,98.3,0.0,10905.0,0.4,382.45,73.92
S05,6,284.9,5.2,143.3,Main Straight,Sector 1,111.84,100.0,0.0,10926.0,1.2,382.07,74.1
S05,6,285.0,5.3,146.41,Main Straight,Sector 1,112.11,100.0,0.0,10948.0,1.7,382.03,74.28
S05,6,285.1,5.4,149.54,Main Straight,Sector 1,112.37,97.3,0.0,10969.0,4.4,382.89,74.46
S05,6,285.2,5.5,152.66,Main Straight,Sector 1,112.61,100.0,0.0,10989.0,-0.1,381.47,74.64
S05,6,285.3,5.6,155.8,Main Straight,Sector 1,112.85,44.7,0.0,11009.0,-1.2,388.92,74.66
S05,6,285.4,5.7,158.93,Main Straight,Sector 1,112.86,41.2,0.0,11009.0,-0.8,390.01,74.67
S05,6,285.5,5.8,162.07,Main Straight,Sector 1,112.85,38.6,0.0,11009.0,-0.4,389.74,74.67
S05,6,285.6,5.9,165.2,Main Straight,Sector 1,112.84,44.9,0.0,11008.0,-2.0,389.81,74.69
S05,6,285.7,6.0,168.34,Main Straight,Sector 1,112.85,43.8,0.0,11009.0,-0.9,390.06,74.71
S05,6,285.8,6.1,171.47,Main Straight,Sector 1,112.86,2.5,93.6,11009.0,2.8,396.14,74.6
S05,6,285.9,6.2,174.48,Main Straight,Sector 1,108.14,1.5,83.0,10624.0,-1.5,395.4,74.49
S05,6,286.0,6.3,177.36,Main Straight,Sector 1,103.95,0.0,74.8,10283.0,1.6,395.22,74.38
S05,6,286.1,6.4,180.15,Main Straight,Sector 1,100.18,0.0,63.4,9975.0,1.2,395.69,74.27
S05,6,286.2,6.5,182.84,Main Straight,Sector 1,96.99,0.0,55.9,9714.0,-2.2,395.99,74.16
S05,6,286.3,6.6,185.46,Main Straight,Sector 1,94.18,0.0,49.4,9485.0,-0.7,395.1,74.05
S05,6,286.4,6.7,188.0,Main Straight,Sector 1,91.69,0.0,43.6,9282.0,1.4,395.06,73.94
S05,6,286.5,6.8,190.49,Main Straight,Sector 1,89.49,0.0,37.2,9103.0,-1.7,394.77,73.83
S05,6,286.6,6.9,192.92,Main Straight,Sector 1,87.62,0.0,35.4,8950.0,-1.8,395.54,73.72
S05,6,286.7,7.0,195.31,Main Straight,Sector 1,85.83,0.0,29.1,8804.0,0.2,395.61,73.61
S05,6,286.8,7.1,197.65,Main Straight,Sector 1,84.37,0.0,30.4,8684.0,-0.1,395.07,73.5
S05,6,286.9,7.2,199.95,Main Straight,Sector 1,82.83,0.0,20.3,8559.0,-2.3,395.13,73.39
S05,6,287.0,7.3,202.22,Main Straight,Sector 1,81.81,0.9,15.8,8476.0,1.8,395.02,73.29
S05,6,287.1,7.4,204.48,Main Straight,Sector 1,81.01,0.0,17.6,8411.0,-1.3,394.59,73.18
S05,6,287.2,7.5,206.7,Main Straight,Sector 1,80.13,4.0,15.5,8338.0,0.6,395.41,73.08
S05,6,287.3,7.6,208.9,Main Straight,Sector 1,79.34,4.6,16.4,8274.0,0.1,394.58,72.98
S05,6,287.4,7.7,211.09,Main Straight,Sector 1,78.51,0.0,10.2,8207.0,3.0,394.89,72.87
S05,6,287.5,7.8,213.25,Main Straight,Sector 1,78.0,0.0,12.6,8165.0,-2.6,395.69,72.77
S05,6,287.6,7.9,215.4,Main Straight,Sector 1,77.37,0.0,19.1,8113.0,-0.3,396.24,72.66
S05,6,287.7,8.0,217.52,Main Straight,Sector 1,76.41,0.0,14.2,8035.0,1.6,395.47,72.55
S05,6,287.8,8.1,219.63,Main Straight,Sector 1,75.69,2.9,15.1,7976.0,0.7,394.57,72.45
S05,6,287.9,8.2,221.71,Turn 1 Braking Zone,Sector 1,74.93,34.3,0.0,7914.0,-0.5,391.09,72.42
S05,6,288.0,8.3,223.8,Turn 1 Braking Zone,Sector 1,75.27,36.4,0.0,7942.0,0.7,392.5,72.39
S05,6,288.1,8.4,225.9,Turn 1 Braking Zone,Sector 1,75.64,0.0,13.6,7973.0,0.7,395.1,72.28
S05,6,288.2,8.5,227.98,Turn 1 Braking Zone,Sector 1,74.96,35.4,0.0,7917.0,1.2,390.87,72.25
S05,6,288.3,8.6,230.07,Turn 1 Braking Zone,Sector 1,75.32,1.6,27.4,7946.0,1.9,395.0,72.15
S05,6,288.4,8.7,232.13,Turn 1 Braking Zone,Sector 1,73.94,0.3,25.6,7834.0,-0.1,394.5,72.04
S05,6,288.5,8.8,234.15,Turn 1 Braking Zone,Sector 1,72.65,0.2,22.5,7728.0,2.2,395.41,71.94
S05,6,288.6,8.9,236.13,Turn 1 Braking Zone,Sector 1,71.51,0.3,16.5,7636.0,-2.3,394.45,71.83
S05,6,288.7,9.0,238.1,Turn 1 Braking Zone,Sector 1,70.68,1.8,14.2,7568.0,4.0,394.98,71.73
S05,6,288.8,9.1,240.04,Turn 1 Braking Zone,Sector 1,69.97,0.0,20.6,7509.0,1.6,394.27,71.63
S05,6,288.9,9.2,241.95,Turn 1 Braking Zone,Sector 1,68.93,1.8,18.2,7425.0,-3.1,395.13,71.52
S05,6,289.0,9.3,243.84,Turn 1 Braking Zone,Sector 1,68.01,0.0,17.7,7350.0,-1.1,394.88,71.42
S05,6,289.1,9.4,245.71,Turn 1 Braking Zone,Sector 1,67.12,1.9,16.0,7277.0,-2.1,395.61,71.32
S05,6,289.2,9.5,247.55,Turn 1 Braking Zone,Sector 1,66.31,79.8,0.0,7211.0,-3.2,386.96,71.37
S05,6,289.3,9.6,249.43,Turn 1 Braking Zone,Sector 1,67.51,0.0,13.5,7309.0,-1.4,396.16,71.26
S05,6,289.4,9.7,251.28,Turn 1 Braking Zone,Sector 1,66.83,1.5,18.3,7253.0,0.9,395.03,71.16
S05,6,289.5,9.8,253.11,Turn 1 Braking Zone,Sector 1,65.91,80.8,0.0,7178.0,-1.9,387.48,71.21
S05,6,289.6,9.9,254.98,Turn 1 Braking Zone,Sector 1,67.13,0.6,11.3,7278.0,0.2,395.71,71.11
S05,6,289.7,10.0,256.83,Turn 1 Braking Zone,Sector 1,66.56,76.6,0.0,7231.0,0.8,387.74,71.16
S05,6,289.8,10.1,258.71,Turn 1 Braking Zone,Sector 1,67.7,0.0,16.2,7325.0,-1.6,395.74,71.05
S05,6,289.9,10.2,260.56,Turn 1 Braking Zone,Sector 1,66.89,0.0,13.9,7258.0,-1.3,395.05,70.95
S05,6,290.0,10.3,262.4,Turn 1 Braking Zone,Sector 1,66.19,76.3,0.0,7201.0,-0.2,386.97,70.99
S05,6,290.1,10.4,264.27,Turn 1 Braking Zone,Sector 1,67.33,0.7,13.3,7294.0,-1.8,396.19,70.89
S05,6,290.2,10.5,266.12,Turn 1 Braking Zone,Sector 1,66.66,76.6,0.0,7239.0,-2.1,387.86,70.93
S05,6,290.3,10.6,268.01,Turn 1 Braking Zone,Sector 1,67.8,0.0,11.5,7332.0,-1.2,394.58,70.83
S05,6,290.4,10.7,269.88,Turn 1 Braking Zone,Sector 1,67.22,0.0,13.6,7285.0,-0.8,395.12,70.73
S05,6,290.5,10.8,271.72,Turn 1 Braking Zone,Sector 1,66.53,72.5,0.0,7229.0,0.3,387.27,70.76
S05,6,290.6,10.9,273.6,Turn 1 Braking Zone,Sector 1,67.6,0.0,10.3,7316.0,-0.7,395.51,70.66
S05,6,290.7,11.0,275.46,Turn 1 Braking Zone,Sector 1,67.08,0.7,10.3,7274.0,-0.0,395.42,70.56
S05,6,290.8,11.1,277.31,Turn 1 Braking Zone,Sector 1,66.56,78.6,0.0,7231.0,2.5,387.87,70.61
S05,6,290.9,11.2,279.19,Turn 1 Braking Zone,Sector 1,67.74,0.0,10.3,7327.0,-0.2,395.72,70.51
S05,6,291.0,11.3,281.06,Turn 1 Medium Left,Sector 1,67.22,0.0,15.0,7285.0,-1.4,395.89,70.4
S05,6,291.1,11.4,282.91,Turn 1 Medium Left,Sector 1,66.46,37.5,0.0,7223.0,-3.5,390.53,70.37
S05,6,291.2,11.5,284.77,Turn 1 Medium Left,Sector 1,66.93,0.3,16.3,7262.0,-10.7,394.98,70.27
S05,6,291.3,11.6,286.6,Turn 1 Medium Left,Sector 1,66.11,36.7,0.0,7195.0,-12.9,391.65,70.24
S05,6,291.4,11.7,288.45,Turn 1 Medium Left,Sector 1,66.57,33.5,0.0,7232.0,-15.6,391.37,70.2
S05,6,291.5,11.8,290.31,Turn 1 Medium Left,Sector 1,66.98,0.0,16.1,7265.0,-21.2,395.54,70.1
